market leader,entity,physical_entity,causal_agent,person,leader
market leader,entity,physical_entity,object,whole,living_thing,organism,person,leader
private tutor,act,interact,communicate,inform,teach,tutor
racing driver,entity,physical_entity,causal_agent,operator,driver
record holder,entity,physical_entity,object,whole,artifact,instrumentality,device,holding_device,holder
sales manager,entity,physical_entity,causal_agent,person,leader,head,administrator,director
sales manager,entity,physical_entity,object,whole,living_thing,organism,person,leader,head,administrator,director
serial killer,entity,physical_entity,causal_agent,person,bad_person,wrongdoer,principal,criminal,murderer,serial_killer
serial killer,entity,physical_entity,object,whole,living_thing,organism,person,bad_person,wrongdoer,principal,criminal,murderer,serial_killer
serial killer,entity,physical_entity,causal_agent,person,killer,murderer,serial_killer
serial killer,entity,physical_entity,object,whole,living_thing,organism,person,killer,murderer,serial_killer
single father,entity,physical_entity,causal_agent,person,relative,ancestor,progenitor,genitor,parent,father
single father,entity,physical_entity,object,whole,living_thing,organism,person,relative,ancestor,progenitor,genitor,parent,father
single mother,entity,physical_entity,causal_agent,person,relative,ancestor,progenitor,genitor,parent,mother
single mother,entity,physical_entity,object,whole,living_thing,organism,person,relative,ancestor,progenitor,genitor,parent,mother
single parent,entity,physical_entity,causal_agent,person,relative,ancestor,progenitor,genitor,parent
single parent,entity,physical_entity,object,whole,living_thing,organism,person,relative,ancestor,progenitor,genitor,parent
speech writer,entity,physical_entity,causal_agent,person,communicator,writer
speech writer,entity,physical_entity,object,whole,living_thing,organism,person,communicator,writer
teenage child,entity,physical_entity,causal_agent,person,juvenile,child
teenage child,entity,physical_entity,object,whole,living_thing,organism,person,juvenile,child
tennis player,entity,physical_entity,causal_agent,person,contestant,athlete,tennis_player
tennis player,entity,physical_entity,object,whole,living_thing,organism,person,contestant,athlete,tennis_player
tennis player,entity,physical_entity,causal_agent,person,contestant,player,tennis_player
tennis player,entity,physical_entity,object,whole,living_thing,organism,person,contestant,player,tennis_player
tour operator,entity,abstraction,relation,mathematical_relation,function,operator
travel agency,entity,abstraction,group,social_group,organization,enterprise,business,agency,travel_agency
bank manager,entity,physical_entity,causal_agent,person,leader,head,administrator,director,bank_manager
bank manager,entity,physical_entity,object,whole,living_thing,organism,person,leader,head,administrator,director,bank_manager
foster child,entity,physical_entity,causal_agent,person,juvenile,child,foster-child
foster child,entity,physical_entity,object,whole,living_thing,organism,person,juvenile,child,foster-child
teenage girl,entity,physical_entity,causal_agent,person,adult,woman,girl
teenage girl,entity,physical_entity,object,whole,living_thing,organism,person,adult,woman,girl
teenage girl,entity,physical_entity,causal_agent,person,female,woman,girl
teenage girl,entity,physical_entity,object,whole,living_thing,organism,person,female,woman,girl
blood donor,entity,physical_entity,causal_agent,person,good_person,benefactor,donor,blood_donor
blood donor,entity,physical_entity,object,whole,living_thing,organism,person,good_person,benefactor,donor,blood_donor
grandfather,entity,physical_entity,causal_agent,person,relative,ancestor,forebear,grandparent,grandfather
grandfather,entity,physical_entity,object,whole,living_thing,organism,person,relative,ancestor,forebear,grandparent,grandfather
grandmother,entity,physical_entity,causal_agent,person,relative,ancestor,forebear,grandparent,grandma
grandmother,entity,physical_entity,object,whole,living_thing,organism,person,relative,ancestor,forebear,grandparent,grandma
grandparent,entity,physical_entity,causal_agent,person,relative,ancestor,forebear,grandparent
grandparent,entity,physical_entity,object,whole,living_thing,organism,person,relative,ancestor,forebear,grandparent
race driver,entity,physical_entity,causal_agent,operator,driver,racer
soccer team,entity,abstraction,group,social_group,organization,unit,team
taxi driver,entity,physical_entity,causal_agent,operator,driver
teenage boy,entity,physical_entity,causal_agent,person,adult,man,boy
teenage boy,entity,physical_entity,object,whole,living_thing,organism,person,adult,man,boy
teenage boy,entity,physical_entity,causal_agent,person,male,man,boy
teenage boy,entity,physical_entity,object,whole,living_thing,organism,person,male,man,boy
teenage son,entity,physical_entity,causal_agent,person,relative,offspring,child,male_offspring,son
teenage son,entity,physical_entity,object,whole,living_thing,organism,person,relative,offspring,child,male_offspring,son
teenage son,entity,physical_entity,causal_agent,person,male,male_offspring,son
teenage son,entity,physical_entity,object,whole,living_thing,organism,person,male,male_offspring,son
bus driver,entity,physical_entity,causal_agent,operator,driver,busman
girlfriend,entity,physical_entity,causal_agent,person,friend,girlfriend
girlfriend,entity,physical_entity,object,whole,living_thing,organism,person,friend,girlfriend
girlfriend,entity,physical_entity,causal_agent,person,adult,woman,girlfriend
girlfriend,entity,physical_entity,object,whole,living_thing,organism,person,adult,woman,girlfriend
girlfriend,entity,physical_entity,causal_agent,person,female,woman,girlfriend
girlfriend,entity,physical_entity,object,whole,living_thing,organism,person,female,woman,girlfriend
journalist,entity,physical_entity,causal_agent,person,communicator,writer,journalist
journalist,entity,physical_entity,object,whole,living_thing,organism,person,communicator,writer,journalist
pen friend,entity,physical_entity,causal_agent,person,friend
pen friend,entity,physical_entity,object,whole,living_thing,organism,person,friend
researcher,entity,physical_entity,causal_agent,person,scientist,research_worker
researcher,entity,physical_entity,object,whole,living_thing,organism,person,scientist,research_worker
room clerk,entity,physical_entity,causal_agent,person,worker,employee,clerk,desk_clerk,room_clerk
room clerk,entity,physical_entity,object,whole,living_thing,organism,person,worker,employee,clerk,desk_clerk,room_clerk
supervisor,entity,physical_entity,causal_agent,person,leader,superior,supervisor
supervisor,entity,physical_entity,object,whole,living_thing,organism,person,leader,superior,supervisor
task force,entity,abstraction,group,social_group,organization,unit,military_unit,task_force
tour guide,entity,physical_entity,causal_agent,person,leader,guide,tour_guide
tour guide,entity,physical_entity,object,whole,living_thing,organism,person,leader,guide,tour_guide
authority,entity,abstraction,attribute,quality,power,control,authority
bicyclist,entity,physical_entity,causal_agent,person,traveler,rider,pedaler,cyclist
bicyclist,entity,physical_entity,object,whole,living_thing,organism,person,traveler,rider,pedaler,cyclist
boyfriend,entity,physical_entity,causal_agent,person,lover,boyfriend
boyfriend,entity,physical_entity,object,whole,living_thing,organism,person,lover,boyfriend
boyfriend,entity,physical_entity,causal_agent,person,adult,man,boyfriend
boyfriend,entity,physical_entity,object,whole,living_thing,organism,person,adult,man,boyfriend
boyfriend,entity,physical_entity,causal_agent,person,male,man,boyfriend
boyfriend,entity,physical_entity,object,whole,living_thing,organism,person,male,man,boyfriend
Brazilian,entity,physical_entity,causal_agent,person,inhabitant,american,south_american,brazilian
Brazilian,entity,physical_entity,object,whole,living_thing,organism,person,inhabitant,american,south_american,brazilian
cosigner,entity,physical_entity,causal_agent,person,signer,cosigner
cosigner,entity,physical_entity,object,whole,living_thing,organism,person,signer,cosigner
colleague,entity,physical_entity,causal_agent,person,peer,associate,colleague
colleague,entity,physical_entity,object,whole,living_thing,organism,person,peer,associate,colleague
conductor,entity,physical_entity,causal_agent,person,creator,artist,musician,conductor
conductor,entity,physical_entity,object,whole,living_thing,organism,person,creator,artist,musician,conductor
dead beat,entity,physical_entity,object,location,line,path,beat
FBI agent,entity,physical_entity,causal_agent,person,communicator,negotiator,representative,agent,government_agent,g-man
FBI agent,entity,physical_entity,object,whole,living_thing,organism,person,communicator,negotiator,representative,agent,government_agent,g-man
foreigner,entity,physical_entity,causal_agent,person,traveler,foreigner
foreigner,entity,physical_entity,object,whole,living_thing,organism,person,traveler,foreigner
Frenchman,entity,physical_entity,causal_agent,person,inhabitant,european,frenchman
Frenchman,entity,physical_entity,object,whole,living_thing,organism,person,inhabitant,european,frenchman
neighbour,entity,physical_entity,causal_agent,person,neighbor
neighbour,entity,physical_entity,object,whole,living_thing,organism,person,neighbor
passenger,entity,physical_entity,causal_agent,person,traveler,passenger
passenger,entity,physical_entity,object,whole,living_thing,organism,person,traveler,passenger
policeman,entity,physical_entity,causal_agent,person,preserver,defender,lawman,policeman
policeman,entity,physical_entity,object,whole,living_thing,organism,person,preserver,defender,lawman,policeman
repairman,entity,physical_entity,causal_agent,person,worker,skilled_worker,mender,repairman
repairman,entity,physical_entity,object,whole,living_thing,organism,person,worker,skilled_worker,mender,repairman
rock star,entity,physical_entity,causal_agent,person,entertainer,performer,musician,rocker,rock_star
rock star,entity,physical_entity,object,whole,living_thing,organism,person,entertainer,performer,musician,rocker,rock_star
rock star,entity,physical_entity,causal_agent,person,entertainer,performer,musician,singer,rock_star
rock star,entity,physical_entity,object,whole,living_thing,organism,person,entertainer,performer,musician,singer,rock_star
scientist,entity,physical_entity,causal_agent,person,scientist
scientist,entity,physical_entity,object,whole,living_thing,organism,person,scientist
therapist,entity,physical_entity,causal_agent,person,expert,therapist
therapist,entity,physical_entity,object,whole,living_thing,organism,person,expert,therapist
tough guy,entity,physical_entity,causal_agent,person,bad_person,wrongdoer,attacker,bully,tough_guy
tough guy,entity,physical_entity,object,whole,living_thing,organism,person,bad_person,wrongdoer,attacker,bully,tough_guy
beginner,entity,physical_entity,causal_agent,person,unskilled_person,novice
beginner,entity,physical_entity,object,whole,living_thing,organism,person,unskilled_person,novice
Canadian,entity,physical_entity,causal_agent,person,inhabitant,american,north_american,canadian
Canadian,entity,physical_entity,object,whole,living_thing,organism,person,inhabitant,american,north_american,canadian
coworker,No tag avaliable
daughter,entity,physical_entity,causal_agent,person,relative,offspring,child,female_offspring,daughter
daughter,entity,physical_entity,object,whole,living_thing,organism,person,relative,offspring,child,female_offspring,daughter
daughter,entity,physical_entity,causal_agent,person,female,female_offspring,daughter
daughter,entity,physical_entity,object,whole,living_thing,organism,person,female,female_offspring,daughter
Dutchman,entity,physical_entity,causal_agent,person,inhabitant,european,netherlander
Dutchman,entity,physical_entity,object,whole,living_thing,organism,person,inhabitant,european,netherlander
European,entity,physical_entity,causal_agent,person,inhabitant,european
European,entity,physical_entity,object,whole,living_thing,organism,person,inhabitant,european
follower,entity,physical_entity,causal_agent,person,follower
follower,entity,physical_entity,object,whole,living_thing,organism,person,follower
Japanese,entity,physical_entity,causal_agent,person,inhabitant,asian,japanese
Japanese,entity,physical_entity,object,whole,living_thing,organism,person,inhabitant,asian,japanese
Japanese,entity,physical_entity,causal_agent,person,person_of_color,asian,japanese
Japanese,entity,physical_entity,object,whole,living_thing,organism,person,person_of_color,asian,japanese
murderer,entity,physical_entity,causal_agent,person,bad_person,wrongdoer,principal,criminal,murderer
murderer,entity,physical_entity,object,whole,living_thing,organism,person,bad_person,wrongdoer,principal,criminal,murderer
murderer,entity,physical_entity,causal_agent,person,killer,murderer
murderer,entity,physical_entity,object,whole,living_thing,organism,person,killer,murderer
neighbor,entity,physical_entity,causal_agent,person,neighbor
neighbor,entity,physical_entity,object,whole,living_thing,organism,person,neighbor
relative,entity,physical_entity,causal_agent,person,relative
relative,entity,physical_entity,object,whole,living_thing,organism,person,relative
roommate,entity,physical_entity,causal_agent,person,friend,roommate
roommate,entity,physical_entity,object,whole,living_thing,organism,person,friend,roommate
Spaniard,entity,physical_entity,causal_agent,person,inhabitant,european,spaniard
Spaniard,entity,physical_entity,object,whole,living_thing,organism,person,inhabitant,european,spaniard
stranger,entity,physical_entity,causal_agent,person,traveler,entrant,intruder,stranger
stranger,entity,physical_entity,object,whole,living_thing,organism,person,traveler,entrant,intruder,stranger
stranger,entity,physical_entity,causal_agent,person,unwelcome_person,intruder,stranger
stranger,entity,physical_entity,object,whole,living_thing,organism,person,unwelcome_person,intruder,stranger
sufferer,entity,physical_entity,causal_agent,person,unfortunate,sick_person
sufferer,entity,physical_entity,object,whole,living_thing,organism,person,unfortunate,sick_person
traveler,entity,physical_entity,causal_agent,person,traveler
traveler,entity,physical_entity,object,whole,living_thing,organism,person,traveler
waitress,entity,physical_entity,causal_agent,person,worker,employee,dining-room_attendant,waiter,waitress
waitress,entity,physical_entity,object,whole,living_thing,organism,person,worker,employee,dining-room_attendant,waiter,waitress
wise guy,entity,physical_entity,causal_agent,person,unwelcome_person,unpleasant_person,upstart,wise_guy
wise guy,entity,physical_entity,object,whole,living_thing,organism,person,unwelcome_person,unpleasant_person,upstart,wise_guy
Youtuber,No tag avaliable
brother,entity,physical_entity,causal_agent,person,relative,kinsman,male_sibling,brother
brother,entity,physical_entity,object,whole,living_thing,organism,person,relative,kinsman,male_sibling,brother
burglar,entity,physical_entity,causal_agent,person,bad_person,wrongdoer,principal,criminal,thief,burglar
burglar,entity,physical_entity,object,whole,living_thing,organism,person,bad_person,wrongdoer,principal,criminal,thief,burglar
Chinese,entity,abstraction,communication,language,natural_language,sino-tibetan,sinitic,chinese
citizen,entity,physical_entity,causal_agent,person,national,citizen
citizen,entity,physical_entity,object,whole,living_thing,organism,person,national,citizen
culprit,entity,physical_entity,causal_agent,person,bad_person,wrongdoer,perpetrator
culprit,entity,physical_entity,object,whole,living_thing,organism,person,bad_person,wrongdoer,perpetrator
husband,entity,physical_entity,causal_agent,person,domestic_partner,spouse,husband
husband,entity,physical_entity,object,whole,living_thing,organism,person,domestic_partner,spouse,husband
husband,entity,physical_entity,causal_agent,person,relative,spouse,husband
husband,entity,physical_entity,object,whole,living_thing,organism,person,relative,spouse,husband
manager,entity,physical_entity,causal_agent,person,leader,head,administrator,director
manager,entity,physical_entity,object,whole,living_thing,organism,person,leader,head,administrator,director
patient,entity,physical_entity,causal_agent,person,case,patient
patient,entity,physical_entity,object,whole,living_thing,organism,person,case,patient
patient,entity,physical_entity,causal_agent,person,unfortunate,sick_person,patient
patient,entity,physical_entity,object,whole,living_thing,organism,person,unfortunate,sick_person,patient
plumber,entity,physical_entity,causal_agent,person,worker,skilled_worker,craftsman,plumber
plumber,entity,physical_entity,object,whole,living_thing,organism,person,worker,skilled_worker,craftsman,plumber
postman,entity,physical_entity,causal_agent,person,worker,employee,deliveryman,mailman
postman,entity,physical_entity,object,whole,living_thing,organism,person,worker,employee,deliveryman,mailman
speaker,entity,physical_entity,causal_agent,person,communicator,articulator,speaker
speaker,entity,physical_entity,object,whole,living_thing,organism,person,communicator,articulator,speaker
stylist,entity,physical_entity,causal_agent,person,creator,artist,stylist
stylist,entity,physical_entity,object,whole,living_thing,organism,person,creator,artist,stylist
swimmer,entity,physical_entity,causal_agent,person,contestant,athlete,swimmer
swimmer,entity,physical_entity,object,whole,living_thing,organism,person,contestant,athlete,swimmer
tourist,entity,physical_entity,causal_agent,person,traveler,tourist
tourist,entity,physical_entity,object,whole,living_thing,organism,person,traveler,tourist
Briton,entity,physical_entity,causal_agent,person,inhabitant,european,britisher
Briton,entity,physical_entity,object,whole,living_thing,organism,person,inhabitant,european,britisher
cousin,entity,physical_entity,causal_agent,person,relative,cousin
cousin,entity,physical_entity,object,whole,living_thing,organism,person,relative,cousin
driver,entity,physical_entity,causal_agent,operator,driver
family,entity,abstraction,group,social_group,organization,unit,family
father,entity,physical_entity,causal_agent,person,relative,ancestor,progenitor,genitor,parent,father
father,entity,physical_entity,object,whole,living_thing,organism,person,relative,ancestor,progenitor,genitor,parent,father
friend,entity,physical_entity,causal_agent,person,friend
friend,entity,physical_entity,object,whole,living_thing,organism,person,friend
German,entity,physical_entity,causal_agent,person,inhabitant,european,german
German,entity,physical_entity,object,whole,living_thing,organism,person,inhabitant,european,german
killer,entity,physical_entity,causal_agent,person,killer
killer,entity,physical_entity,object,whole,living_thing,organism,person,killer
leader,entity,physical_entity,causal_agent,person,leader
leader,entity,physical_entity,object,whole,living_thing,organism,person,leader
member,entity,physical_entity,causal_agent,person,peer,associate,member
member,entity,physical_entity,object,whole,living_thing,organism,person,peer,associate,member
mother,entity,physical_entity,causal_agent,person,relative,ancestor,progenitor,genitor,parent,mother
mother,entity,physical_entity,object,whole,living_thing,organism,person,relative,ancestor,progenitor,genitor,parent,mother
parent,entity,physical_entity,causal_agent,person,relative,ancestor,progenitor,genitor,parent
parent,entity,physical_entity,object,whole,living_thing,organism,person,relative,ancestor,progenitor,genitor,parent
person,entity,physical_entity,causal_agent,person
person,entity,physical_entity,object,whole,living_thing,organism,person
player,entity,physical_entity,causal_agent,person,contestant,player
player,entity,physical_entity,object,whole,living_thing,organism,person,contestant,player
porter,entity,physical_entity,causal_agent,person,worker,employee,workman,laborer,porter
porter,entity,physical_entity,object,whole,living_thing,organism,person,worker,employee,workman,laborer,porter
ranger,entity,physical_entity,causal_agent,person,preserver,defender,lawman,texas_ranger
ranger,entity,physical_entity,object,whole,living_thing,organism,person,preserver,defender,lawman,texas_ranger
robber,entity,physical_entity,causal_agent,person,bad_person,wrongdoer,principal,criminal,thief,robber
robber,entity,physical_entity,object,whole,living_thing,organism,person,bad_person,wrongdoer,principal,criminal,thief,robber
singer,entity,physical_entity,causal_agent,person,entertainer,performer,musician,singer
singer,entity,physical_entity,object,whole,living_thing,organism,person,entertainer,performer,musician,singer
sister,entity,physical_entity,causal_agent,person,relative,kinswoman,female_sibling,sister
sister,entity,physical_entity,object,whole,living_thing,organism,person,relative,kinswoman,female_sibling,sister
typist,entity,physical_entity,causal_agent,person,worker,employee,typist
typist,entity,physical_entity,object,whole,living_thing,organism,person,worker,employee,typist
waiter,entity,physical_entity,causal_agent,person,worker,employee,dining-room_attendant,waiter
waiter,entity,physical_entity,object,whole,living_thing,organism,person,worker,employee,dining-room_attendant,waiter
worker,entity,physical_entity,causal_agent,person,worker
worker,entity,physical_entity,object,whole,living_thing,organism,person,worker
black,entity,abstraction,attribute,property,visual_property,color,achromatic_color,black
child,entity,physical_entity,causal_agent,person,juvenile,child
child,entity,physical_entity,object,whole,living_thing,organism,person,juvenile,child
creep,entity,physical_entity,causal_agent,person,unwelcome_person,unpleasant_person,creep
creep,entity,physical_entity,object,whole,living_thing,organism,person,unwelcome_person,unpleasant_person,creep
crowd,entity,abstraction,group,social_group,gathering,crowd
guest,entity,physical_entity,causal_agent,person,traveler,visitor,guest
guest,entity,physical_entity,object,whole,living_thing,organism,person,traveler,visitor,guest
human,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,primate,hominid,homo
loser,entity,physical_entity,causal_agent,person,contestant,loser
loser,entity,physical_entity,object,whole,living_thing,organism,person,contestant,loser
pilot,entity,physical_entity,causal_agent,person,worker,skilled_worker,aviator,pilot
pilot,entity,physical_entity,object,whole,living_thing,organism,person,worker,skilled_worker,aviator,pilot
racer,entity,physical_entity,causal_agent,operator,driver,racer
thief,entity,physical_entity,causal_agent,person,bad_person,wrongdoer,principal,criminal,thief
thief,entity,physical_entity,object,whole,living_thing,organism,person,bad_person,wrongdoer,principal,criminal,thief
widow,entity,physical_entity,causal_agent,person,adult,woman,widow
widow,entity,physical_entity,object,whole,living_thing,organism,person,adult,woman,widow
widow,entity,physical_entity,causal_agent,person,female,woman,widow
widow,entity,physical_entity,object,whole,living_thing,organism,person,female,woman,widow
woman,entity,physical_entity,causal_agent,person,adult,woman
woman,entity,physical_entity,object,whole,living_thing,organism,person,adult,woman
woman,entity,physical_entity,causal_agent,person,female,woman
woman,entity,physical_entity,object,whole,living_thing,organism,person,female,woman
baby,entity,physical_entity,causal_agent,person,relative,offspring,child,baby
baby,entity,physical_entity,object,whole,living_thing,organism,person,relative,offspring,child,baby
girl,entity,physical_entity,causal_agent,person,adult,woman,girl
girl,entity,physical_entity,object,whole,living_thing,organism,person,adult,woman,girl
girl,entity,physical_entity,causal_agent,person,female,woman,girl
girl,entity,physical_entity,object,whole,living_thing,organism,person,female,woman,girl
team,entity,abstraction,group,social_group,organization,unit,team
twin,entity,physical_entity,causal_agent,person,relative,sibling,twin
twin,entity,physical_entity,object,whole,living_thing,organism,person,relative,sibling,twin
wife,entity,physical_entity,causal_agent,person,domestic_partner,spouse,wife
wife,entity,physical_entity,object,whole,living_thing,organism,person,domestic_partner,spouse,wife
wife,entity,physical_entity,causal_agent,person,relative,spouse,wife
wife,entity,physical_entity,object,whole,living_thing,organism,person,relative,spouse,wife
wife,entity,physical_entity,causal_agent,person,adult,woman,wife
wife,entity,physical_entity,object,whole,living_thing,organism,person,adult,woman,wife
wife,entity,physical_entity,causal_agent,person,female,woman,wife
wife,entity,physical_entity,object,whole,living_thing,organism,person,female,woman,wife
boy,entity,physical_entity,causal_agent,person,male,male_child
boy,entity,physical_entity,object,whole,living_thing,organism,person,male,male_child
guy,entity,physical_entity,causal_agent,person,adult,man,guy
guy,entity,physical_entity,object,whole,living_thing,organism,person,adult,man,guy
guy,entity,physical_entity,causal_agent,person,male,man,guy
guy,entity,physical_entity,object,whole,living_thing,organism,person,male,man,guy
kid,entity,physical_entity,causal_agent,person,juvenile,child
kid,entity,physical_entity,object,whole,living_thing,organism,person,juvenile,child
man,entity,physical_entity,causal_agent,person,adult,man
man,entity,physical_entity,object,whole,living_thing,organism,person,adult,man
man,entity,physical_entity,causal_agent,person,male,man
man,entity,physical_entity,object,whole,living_thing,organism,person,male,man
son,entity,physical_entity,causal_agent,person,relative,offspring,child,male_offspring,son
son,entity,physical_entity,object,whole,living_thing,organism,person,relative,offspring,child,male_offspring,son
son,entity,physical_entity,causal_agent,person,male,male_offspring,son
son,entity,physical_entity,object,whole,living_thing,organism,person,male,male_offspring,son
doctor,entity,physical_entity,causal_agent,person,adult,professional,health_professional,medical_practitioner,doctor
doctor,entity,physical_entity,object,whole,living_thing,organism,person,adult,professional,health_professional,medical_practitioner,doctor
nurse,entity,physical_entity,causal_agent,person,adult,professional,health_professional,nurse
nurse,entity,physical_entity,object,whole,living_thing,organism,person,adult,professional,health_professional,nurse
lawyer,entity,physical_entity,causal_agent,person,adult,professional,lawyer
lawyer,entity,physical_entity,object,whole,living_thing,organism,person,adult,professional,lawyer
legal adviser,entity,physical_entity,causal_agent,person,expert,authority,adviser
legal adviser,entity,physical_entity,object,whole,living_thing,organism,person,expert,authority,adviser
firefighter,entity,physical_entity,causal_agent,person,preserver,defender,fireman
firefighter,entity,physical_entity,object,whole,living_thing,organism,person,preserver,defender,fireman
